Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-11 21:00:00,Belgium,Belgium,BE,231.02,305.11,46.46,14.34,entsoe.eu,false,
2024-01-11 22:00:00,Belgium,Belgium,BE,232.02,306.77,46.47,14.72,entsoe.eu,false,
2024-01-11 23:00:00,Belgium,Belgium,BE,231.62,306.4,46.61,15.07,entsoe.eu,false,
2024-01-12 00:00:00,Belgium,Belgium,BE,223.63,296.55,48.48,16.44,entsoe.eu,false,
2024-01-12 01:00:00,Belgium,Belgium,BE,220.02,292.09,49.29,17.29,entsoe.eu,false,
2024-01-12 02:00:00,Belgium,Belgium,BE,211.28,281.14,51.18,17.43,entsoe.eu,false,
2024-01-12 03:00:00,Belgium,Belgium,BE,216.2,287.28,50.05,15.93,entsoe.eu,false,
2024-01-12 04:00:00,Belgium,Belgium,BE,223.72,297.12,48.0,14.67,entsoe.eu,false,
2024-01-12 05:00:00,Belgium,Belgium,BE,232.32,308.48,45.6,13.56,entsoe.eu,false,
2024-01-12 06:00:00,Belgium,Belgium,BE,243.13,316.6,46.27,15.66,entsoe.eu,false,
2024-01-12 07:00:00,Belgium,Belgium,BE,232.46,301.22,48.32,19.06,entsoe.eu,false,
2024-01-12 08:00:00,Belgium,Belgium,BE,239.71,308.72,47.88,19.16,entsoe.eu,false,
2024-01-12 09:00:00,Belgium,Belgium,BE,247.09,322.36,44.87,15.1,entsoe.eu,false,
2024-01-12 10:00:00,Belgium,Belgium,BE,250.9,327.23,44.51,15.78,entsoe.eu,false,
2024-01-12 11:00:00,Belgium,Belgium,BE,247.78,323.63,45.08,16.03,entsoe.eu,false,
2024-01-12 12:00:00,Belgium,Belgium,BE,248.98,325.98,44.49,15.06,entsoe.eu,false,
2024-01-12 13:00:00,Belgium,Belgium,BE,252.74,330.25,43.77,13.58,entsoe.eu,false,
2024-01-12 14:00:00,Belgium,Belgium,BE,248.11,323.2,44.96,12.43,entsoe.eu,false,
2024-01-12 15:00:00,Belgium,Belgium,BE,225.61,293.14,48.72,10.92,entsoe.eu,false,
2024-01-12 16:00:00,Belgium,Belgium,BE,234.62,303.03,47.11,11.95,entsoe.eu,false,
2024-01-12 17:00:00,Belgium,Belgium,BE,259.37,333.28,43.19,10.72,entsoe.eu,false,
2024-01-12 18:00:00,Belgium,Belgium,BE,277.33,357.94,40.05,9.63,entsoe.eu,false,
2024-01-12 19:00:00,Belgium,Belgium,BE,259.8,337.52,41.32,8.24,entsoe.eu,false,
2024-01-12 20:00:00,Belgium,Belgium,BE,273.69,354.99,40.11,8.32,entsoe.eu,false,
2024-01-12 21:00:00,Belgium,Belgium,BE,250.56,326.32,43.27,7.72,entsoe.eu,false,
2024-01-12 22:00:00,Belgium,Belgium,BE,248.98,323.66,44.53,9.51,entsoe.eu,false,
2024-01-12 23:00:00,Belgium,Belgium,BE,246.42,320.66,47.06,12.78,entsoe.eu,false,
2024-01-13 00:00:00,Belgium,Belgium,BE,229.57,301.35,50.53,13.07,entsoe.eu,false,
2024-01-13 01:00:00,Belgium,Belgium,BE,228.26,297.29,52.3,15.47,entsoe.eu,false,
2024-01-13 02:00:00,Belgium,Belgium,BE,215.07,280.75,55.74,18.55,entsoe.eu,false,
2024-01-13 03:00:00,Belgium,Belgium,BE,198.53,259.73,59.8,21.74,entsoe.eu,false,
2024-01-13 04:00:00,Belgium,Belgium,BE,190.19,251.0,60.16,22.69,entsoe.eu,false,
2024-01-13 05:00:00,Belgium,Belgium,BE,185.89,244.97,61.39,25.38,entsoe.eu,false,
2024-01-13 06:00:00,Belgium,Belgium,BE,191.08,250.87,60.5,25.9,entsoe.eu,false,
2024-01-13 07:00:00,Belgium,Belgium,BE,191.73,252.21,59.93,26.79,entsoe.eu,false,
2024-01-13 08:00:00,Belgium,Belgium,BE,196.53,257.38,59.33,27.63,entsoe.eu,false,
2024-01-13 09:00:00,Belgium,Belgium,BE,200.04,260.98,59.21,28.65,entsoe.eu,false,
2024-01-13 10:00:00,Belgium,Belgium,BE,200.89,263.17,58.46,26.86,entsoe.eu,false,
2024-01-13 11:00:00,Belgium,Belgium,BE,198.04,259.49,59.32,27.3,entsoe.eu,false,
2024-01-13 12:00:00,Belgium,Belgium,BE,195.08,253.42,60.32,25.97,entsoe.eu,false,
2024-01-13 13:00:00,Belgium,Belgium,BE,198.64,260.53,58.99,24.63,entsoe.eu,false,
2024-01-13 14:00:00,Belgium,Belgium,BE,206.27,269.72,57.79,24.0,entsoe.eu,false,
2024-01-13 15:00:00,Belgium,Belgium,BE,212.18,276.91,56.16,22.43,entsoe.eu,false,
2024-01-13 16:00:00,Belgium,Belgium,BE,216.81,281.27,55.78,23.07,entsoe.eu,false,
2024-01-13 17:00:00,Belgium,Belgium,BE,218.56,283.87,55.23,23.35,entsoe.eu,false,
2024-01-13 18:00:00,Belgium,Belgium,BE,218.13,283.11,55.64,24.66,entsoe.eu,false,
2024-01-13 19:00:00,Belgium,Belgium,BE,213.15,276.83,56.91,25.29,entsoe.eu,false,
2024-01-13 20:00:00,Belgium,Belgium,BE,208.4,271.72,57.3,25.05,entsoe.eu,false,
2024-01-13 21:00:00,Belgium,Belgium,BE,200.65,262.91,58.18,26.06,entsoe.eu,false,
2024-01-13 22:00:00,Belgium,Belgium,BE,188.56,248.86,60.14,27.42,entsoe.eu,false,
2024-01-13 23:00:00,Belgium,Belgium,BE,183.6,242.55,61.78,28.65,entsoe.eu,false,
2024-01-14 00:00:00,Belgium,Belgium,BE,181.66,239.37,62.47,28.31,entsoe.eu,false,
2024-01-14 01:00:00,Belgium,Belgium,BE,177.17,233.85,63.73,29.36,entsoe.eu,false,
2024-01-14 02:00:00,Belgium,Belgium,BE,175.51,229.07,65.04,32.52,entsoe.eu,false,
2024-01-14 03:00:00,Belgium,Belgium,BE,169.5,223.72,65.68,31.85,entsoe.eu,false,
2024-01-14 04:00:00,Belgium,Belgium,BE,172.62,226.67,65.36,30.83,entsoe.eu,false,
2024-01-14 05:00:00,Belgium,Belgium,BE,180.26,236.77,63.95,29.4,entsoe.eu,false,
2024-01-14 06:00:00,Belgium,Belgium,BE,186.69,244.82,62.45,28.05,entsoe.eu,false,
2024-01-14 07:00:00,Belgium,Belgium,BE,192.28,251.35,61.77,27.51,entsoe.eu,false,
2024-01-14 08:00:00,Belgium,Belgium,BE,190.15,249.04,61.8,27.84,entsoe.eu,false,
2024-01-14 09:00:00,Belgium,Belgium,BE,182.03,239.64,63.42,31.22,entsoe.eu,false,
2024-01-14 10:00:00,Belgium,Belgium,BE,174.84,231.6,64.78,33.27,entsoe.eu,false,
2024-01-14 11:00:00,Belgium,Belgium,BE,169.96,225.04,65.52,34.03,entsoe.eu,false,
2024-01-14 12:00:00,Belgium,Belgium,BE,171.57,227.23,65.53,32.64,entsoe.eu,false,
2024-01-14 13:00:00,Belgium,Belgium,BE,181.63,239.44,63.24,28.93,entsoe.eu,false,
2024-01-14 14:00:00,Belgium,Belgium,BE,188.42,245.27,62.7,29.73,entsoe.eu,false,
2024-01-14 15:00:00,Belgium,Belgium,BE,191.46,250.14,61.52,27.06,entsoe.eu,false,
2024-01-14 16:00:00,Belgium,Belgium,BE,184.62,241.02,63.24,30.33,entsoe.eu,false,
2024-01-14 17:00:00,Belgium,Belgium,BE,177.2,230.99,65.41,35.53,entsoe.eu,false,
2024-01-14 18:00:00,Belgium,Belgium,BE,167.06,219.75,66.7,36.48,entsoe.eu,false,
2024-01-14 19:00:00,Belgium,Belgium,BE,162.83,214.2,67.3,36.73,entsoe.eu,false,
2024-01-14 20:00:00,Belgium,Belgium,BE,157.2,207.71,68.13,37.1,entsoe.eu,false,
2024-01-14 21:00:00,Belgium,Belgium,BE,154.36,206.07,67.81,35.77,entsoe.eu,false,
2024-01-14 22:00:00,Belgium,Belgium,BE,143.29,191.51,70.86,38.32,entsoe.eu,false,
2024-01-14 23:00:00,Belgium,Belgium,BE,150.85,200.25,69.67,37.52,entsoe.eu,false,
2024-01-15 00:00:00,Belgium,Belgium,BE,150.68,200.0,69.71,37.07,entsoe.eu,false,
2024-01-15 01:00:00,Belgium,Belgium,BE,154.93,205.34,68.82,35.52,entsoe.eu,false,
2024-01-15 02:00:00,Belgium,Belgium,BE,151.35,200.97,69.54,35.8,entsoe.eu,false,
2024-01-15 03:00:00,Belgium,Belgium,BE,152.37,202.43,69.3,34.73,entsoe.eu,false,
2024-01-15 04:00:00,Belgium,Belgium,BE,156.85,208.08,68.17,34.3,entsoe.eu,false,
2024-01-15 05:00:00,Belgium,Belgium,BE,166.53,220.14,65.81,33.65,entsoe.eu,false,
2024-01-15 06:00:00,Belgium,Belgium,BE,167.73,219.97,65.69,34.64,entsoe.eu,false,
2024-01-15 07:00:00,Belgium,Belgium,BE,175.25,227.15,64.73,35.4,entsoe.eu,false,
2024-01-15 08:00:00,Belgium,Belgium,BE,175.64,230.47,63.59,34.28,entsoe.eu,false,
2024-01-15 09:00:00,Belgium,Belgium,BE,159.59,211.28,67.1,39.52,entsoe.eu,false,
2024-01-15 10:00:00,Belgium,Belgium,BE,145.01,196.68,69.54,42.19,entsoe.eu,false,
2024-01-15 11:00:00,Belgium,Belgium,BE,147.43,199.61,68.51,40.23,entsoe.eu,false,
2024-01-15 12:00:00,Belgium,Belgium,BE,146.94,199.32,68.1,37.96,entsoe.eu,false,
2024-01-15 13:00:00,Belgium,Belgium,BE,155.11,209.55,65.81,35.59,entsoe.eu,false,
2024-01-15 14:00:00,Belgium,Belgium,BE,169.42,226.3,62.85,31.6,entsoe.eu,false,
2024-01-15 15:00:00,Belgium,Belgium,BE,177.39,237.0,59.68,26.81,entsoe.eu,false,
2024-01-15 16:00:00,Belgium,Belgium,BE,193.98,255.66,56.71,25.71,entsoe.eu,false,
2024-01-15 17:00:00,Belgium,Belgium,BE,203.75,266.58,55.48,26.61,entsoe.eu,false,
2024-01-15 18:00:00,Belgium,Belgium,BE,208.69,269.95,55.68,27.52,entsoe.eu,false,
2024-01-15 19:00:00,Belgium,Belgium,BE,211.62,275.22,54.79,25.86,entsoe.eu,false,
2024-01-15 20:00:00,Belgium,Belgium,BE,215.52,280.04,54.02,23.58,entsoe.eu,false,
2024-01-15 21:00:00,Belgium,Belgium,BE,219.85,285.09,53.31,21.74,entsoe.eu,false,
2024-01-15 22:00:00,Belgium,Belgium,BE,214.68,279.3,55.01,22.37,entsoe.eu,false,
2024-01-15 23:00:00,Belgium,Belgium,BE,208.8,273.04,56.0,20.48,entsoe.eu,false,
2024-01-16 00:00:00,Belgium,Belgium,BE,216.23,282.04,54.43,20.0,entsoe.eu,false,
2024-01-16 01:00:00,Belgium,Belgium,BE,220.02,286.68,53.61,17.92,entsoe.eu,false,
2024-01-16 02:00:00,Belgium,Belgium,BE,217.62,283.15,54.43,17.09,entsoe.eu,false,
2024-01-16 03:00:00,Belgium,Belgium,BE,222.09,288.82,53.32,15.93,entsoe.eu,false,
2024-01-16 04:00:00,Belgium,Belgium,BE,232.28,301.75,50.81,16.24,entsoe.eu,false,
2024-01-16 05:00:00,Belgium,Belgium,BE,241.32,315.0,46.82,15.75,entsoe.eu,false,
2024-01-16 06:00:00,Belgium,Belgium,BE,232.13,307.17,45.96,15.64,entsoe.eu,false,
2024-01-16 07:00:00,Belgium,Belgium,BE,224.57,291.55,49.79,20.5,entsoe.eu,false,
2024-01-16 08:00:00,Belgium,Belgium,BE,223.32,289.16,50.4,21.32,entsoe.eu,false,
2024-01-16 09:00:00,Belgium,Belgium,BE,215.37,283.62,50.82,20.92,entsoe.eu,false,
2024-01-16 10:00:00,Belgium,Belgium,BE,187.87,254.77,56.08,27.21,entsoe.eu,false,
2024-01-16 11:00:00,Belgium,Belgium,BE,175.69,240.07,59.44,31.25,entsoe.eu,false,
2024-01-16 12:00:00,Belgium,Belgium,BE,171.58,235.8,59.71,31.47,entsoe.eu,false,
2024-01-16 13:00:00,Belgium,Belgium,BE,181.75,247.84,57.27,27.63,entsoe.eu,false,
2024-01-16 14:00:00,Belgium,Belgium,BE,198.5,267.74,53.38,22.47,entsoe.eu,false,
2024-01-16 15:00:00,Belgium,Belgium,BE,209.01,278.16,51.27,15.62,entsoe.eu,false,
2024-01-16 16:00:00,Belgium,Belgium,BE,219.2,283.04,52.19,19.06,entsoe.eu,false,
2024-01-16 17:00:00,Belgium,Belgium,BE,230.22,295.6,50.79,22.34,entsoe.eu,false,
2024-01-16 18:00:00,Belgium,Belgium,BE,224.92,292.2,50.94,22.44,entsoe.eu,false,
2024-01-16 19:00:00,Belgium,Belgium,BE,209.82,274.77,53.93,24.73,entsoe.eu,false,
2024-01-16 20:00:00,Belgium,Belgium,BE,186.61,244.68,60.62,29.54,entsoe.eu,false,
2024-01-16 21:00:00,Belgium,Belgium,BE,176.94,234.44,61.87,28.62,entsoe.eu,false,
2024-01-16 22:00:00,Belgium,Belgium,BE,167.37,221.89,64.66,30.92,entsoe.eu,false,
2024-01-16 23:00:00,Belgium,Belgium,BE,167.6,222.07,64.64,30.66,entsoe.eu,false,
2024-01-17 00:00:00,Belgium,Belgium,BE,172.88,228.2,63.65,28.36,entsoe.eu,false,
2024-01-17 01:00:00,Belgium,Belgium,BE,172.5,227.46,63.81,27.79,entsoe.eu,false,
2024-01-17 02:00:00,Belgium,Belgium,BE,173.53,228.89,63.52,23.43,entsoe.eu,false,
2024-01-17 03:00:00,Belgium,Belgium,BE,180.54,237.75,62.14,19.91,entsoe.eu,false,
2024-01-17 04:00:00,Belgium,Belgium,BE,198.07,258.88,58.79,19.02,entsoe.eu,false,
2024-01-17 05:00:00,Belgium,Belgium,BE,213.59,279.2,54.71,16.7,entsoe.eu,false,
2024-01-17 06:00:00,Belgium,Belgium,BE,232.56,303.23,49.84,13.94,entsoe.eu,false,
2024-01-17 07:00:00,Belgium,Belgium,BE,243.94,315.71,47.26,12.19,entsoe.eu,false,
2024-01-17 08:00:00,Belgium,Belgium,BE,237.66,307.1,48.63,12.59,entsoe.eu,false,
2024-01-17 09:00:00,Belgium,Belgium,BE,225.23,294.64,49.19,12.66,entsoe.eu,false,
2024-01-17 10:00:00,Belgium,Belgium,BE,208.47,274.74,52.14,13.25,entsoe.eu,false,
2024-01-17 11:00:00,Belgium,Belgium,BE,207.86,274.2,52.35,13.7,entsoe.eu,false,
2024-01-17 12:00:00,Belgium,Belgium,BE,203.4,268.78,53.17,12.76,entsoe.eu,false,
2024-01-17 13:00:00,Belgium,Belgium,BE,203.91,269.69,52.85,11.93,entsoe.eu,false,
2024-01-17 14:00:00,Belgium,Belgium,BE,202.4,268.07,52.97,11.44,entsoe.eu,false,
2024-01-17 15:00:00,Belgium,Belgium,BE,191.35,250.59,56.81,14.04,entsoe.eu,false,
2024-01-17 16:00:00,Belgium,Belgium,BE,193.43,250.66,57.35,15.81,entsoe.eu,false,
2024-01-17 17:00:00,Belgium,Belgium,BE,202.82,261.99,55.31,16.22,entsoe.eu,false,
2024-01-17 18:00:00,Belgium,Belgium,BE,202.79,263.35,54.89,18.46,entsoe.eu,false,
2024-01-17 19:00:00,Belgium,Belgium,BE,200.9,265.93,53.43,15.01,entsoe.eu,false,
2024-01-17 20:00:00,Belgium,Belgium,BE,202.53,268.08,53.6,14.49,entsoe.eu,false,
2024-01-17 21:00:00,Belgium,Belgium,BE,202.52,267.48,54.39,15.49,entsoe.eu,false,
2024-01-17 22:00:00,Belgium,Belgium,BE,190.9,252.63,57.34,15.94,entsoe.eu,false,
2024-01-17 23:00:00,Belgium,Belgium,BE,168.92,225.34,62.04,15.86,entsoe.eu,false,
2024-01-18 00:00:00,Belgium,Belgium,BE,159.93,213.99,64.18,15.56,entsoe.eu,false,
2024-01-18 01:00:00,Belgium,Belgium,BE,158.49,212.13,64.58,15.92,entsoe.eu,false,
2024-01-18 02:00:00,Belgium,Belgium,BE,150.88,202.72,66.36,17.95,entsoe.eu,false,
2024-01-18 03:00:00,Belgium,Belgium,BE,161.94,216.41,63.88,16.06,entsoe.eu,false,
2024-01-18 04:00:00,Belgium,Belgium,BE,181.66,241.69,59.34,15.84,entsoe.eu,false,
2024-01-18 05:00:00,Belgium,Belgium,BE,197.52,262.53,55.21,17.47,entsoe.eu,false,
2024-01-18 06:00:00,Belgium,Belgium,BE,192.98,255.4,56.0,17.29,entsoe.eu,false,
2024-01-18 07:00:00,Belgium,Belgium,BE,210.34,272.29,53.38,18.01,entsoe.eu,false,
2024-01-18 08:00:00,Belgium,Belgium,BE,208.65,273.56,52.47,17.66,entsoe.eu,false,
2024-01-18 09:00:00,Belgium,Belgium,BE,194.38,258.91,54.9,20.79,entsoe.eu,false,
2024-01-18 10:00:00,Belgium,Belgium,BE,197.52,262.74,54.43,22.69,entsoe.eu,false,
2024-01-18 11:00:00,Belgium,Belgium,BE,193.87,259.88,54.88,22.94,entsoe.eu,false,
2024-01-18 12:00:00,Belgium,Belgium,BE,188.13,253.82,56.14,24.22,entsoe.eu,false,
2024-01-18 13:00:00,Belgium,Belgium,BE,197.83,262.29,55.21,24.48,entsoe.eu,false,
2024-01-18 14:00:00,Belgium,Belgium,BE,194.36,257.55,55.93,21.37,entsoe.eu,false,
2024-01-18 15:00:00,Belgium,Belgium,BE,214.93,283.93,50.57,11.9,entsoe.eu,false,
2024-01-18 16:00:00,Belgium,Belgium,BE,218.38,286.77,50.32,11.93,entsoe.eu,false,
2024-01-18 17:00:00,Belgium,Belgium,BE,252.93,326.59,45.5,13.66,entsoe.eu,false,
2024-01-18 18:00:00,Belgium,Belgium,BE,251.6,325.08,45.46,16.88,entsoe.eu,false,
2024-01-18 19:00:00,Belgium,Belgium,BE,252.2,326.17,45.69,16.34,entsoe.eu,false,
2024-01-18 20:00:00,Belgium,Belgium,BE,240.26,311.5,48.58,17.06,entsoe.eu,false,
2024-01-18 21:00:00,Belgium,Belgium,BE,232.8,300.58,51.78,20.32,entsoe.eu,false,
2024-01-18 22:00:00,Belgium,Belgium,BE,203.78,265.59,57.43,25.03,entsoe.eu,false,
2024-01-18 23:00:00,Belgium,Belgium,BE,191.79,251.22,59.93,26.83,entsoe.eu,false,
2024-01-19 00:00:00,Belgium,Belgium,BE,193.76,253.14,59.89,27.19,entsoe.eu,false,
2024-01-19 01:00:00,Belgium,Belgium,BE,183.66,240.5,62.27,29.66,entsoe.eu,false,
2024-01-19 02:00:00,Belgium,Belgium,BE,182.51,239.13,62.56,28.82,entsoe.eu,false,
2024-01-19 03:00:00,Belgium,Belgium,BE,182.62,239.18,62.56,27.8,entsoe.eu,false,
2024-01-19 04:00:00,Belgium,Belgium,BE,198.16,259.57,58.13,25.42,entsoe.eu,false,
2024-01-19 05:00:00,Belgium,Belgium,BE,224.6,293.33,51.14,21.11,entsoe.eu,false,
2024-01-19 06:00:00,Belgium,Belgium,BE,240.45,311.97,47.51,18.84,entsoe.eu,false,
2024-01-19 07:00:00,Belgium,Belgium,BE,241.79,307.66,49.46,20.82,entsoe.eu,false,
2024-01-19 08:00:00,Belgium,Belgium,BE,235.73,300.41,50.94,23.92,entsoe.eu,false,
2024-01-19 09:00:00,Belgium,Belgium,BE,214.27,281.53,53.47,27.12,entsoe.eu,false,
2024-01-19 10:00:00,Belgium,Belgium,BE,191.66,256.62,57.71,32.5,entsoe.eu,false,
2024-01-19 11:00:00,Belgium,Belgium,BE,174.61,236.26,61.29,36.18,entsoe.eu,false,
2024-01-19 12:00:00,Belgium,Belgium,BE,165.95,225.23,63.41,37.09,entsoe.eu,false,
2024-01-19 13:00:00,Belgium,Belgium,BE,171.42,231.27,62.37,35.07,entsoe.eu,false,
2024-01-19 14:00:00,Belgium,Belgium,BE,186.18,247.76,59.35,30.55,entsoe.eu,false,
2024-01-19 15:00:00,Belgium,Belgium,BE,205.93,270.52,54.92,24.23,entsoe.eu,false,
2024-01-19 16:00:00,Belgium,Belgium,BE,217.3,282.79,52.57,22.86,entsoe.eu,false,
2024-01-19 17:00:00,Belgium,Belgium,BE,217.83,282.71,52.9,24.96,entsoe.eu,false,
2024-01-19 18:00:00,Belgium,Belgium,BE,211.42,276.44,53.58,24.96,entsoe.eu,false,
2024-01-19 19:00:00,Belgium,Belgium,BE,203.3,266.54,55.02,26.19,entsoe.eu,false,
2024-01-19 20:00:00,Belgium,Belgium,BE,189.3,250.6,57.44,26.64,entsoe.eu,false,
2024-01-19 21:00:00,Belgium,Belgium,BE,165.66,220.45,63.61,31.22,entsoe.eu,false,
2024-01-19 22:00:00,Belgium,Belgium,BE,166.89,220.13,64.65,33.39,entsoe.eu,false,
2024-01-19 23:00:00,Belgium,Belgium,BE,146.47,195.22,69.54,37.27,entsoe.eu,false,
2024-01-20 00:00:00,Belgium,Belgium,BE,144.71,192.3,70.58,38.1,entsoe.eu,false,
2024-01-20 01:00:00,Belgium,Belgium,BE,147.87,196.3,69.84,36.63,entsoe.eu,false,
2024-01-20 02:00:00,Belgium,Belgium,BE,142.4,191.5,69.83,35.07,entsoe.eu,false,
2024-01-20 03:00:00,Belgium,Belgium,BE,143.22,192.66,69.6,34.92,entsoe.eu,false,
2024-01-20 04:00:00,Belgium,Belgium,BE,141.53,190.3,70.2,35.59,entsoe.eu,false,
2024-01-20 05:00:00,Belgium,Belgium,BE,145.23,194.41,69.87,36.92,entsoe.eu,false,
2024-01-20 06:00:00,Belgium,Belgium,BE,147.32,196.81,69.4,37.49,entsoe.eu,false,
2024-01-20 07:00:00,Belgium,Belgium,BE,155.5,206.76,67.75,37.27,entsoe.eu,false,
2024-01-20 08:00:00,Belgium,Belgium,BE,150.38,199.15,69.41,39.57,entsoe.eu,false,
2024-01-20 09:00:00,Belgium,Belgium,BE,145.37,190.02,71.79,43.19,entsoe.eu,false,
2024-01-20 10:00:00,Belgium,Belgium,BE,134.83,182.82,72.52,43.37,entsoe.eu,false,
2024-01-20 11:00:00,Belgium,Belgium,BE,116.93,163.84,75.8,48.02,entsoe.eu,false,
2024-01-20 12:00:00,Belgium,Belgium,BE,110.35,156.41,76.94,48.67,entsoe.eu,false,
2024-01-20 13:00:00,Belgium,Belgium,BE,117.94,164.9,75.16,45.07,entsoe.eu,false,
2024-01-20 14:00:00,Belgium,Belgium,BE,139.79,190.52,70.24,37.59,entsoe.eu,false,
2024-01-20 15:00:00,Belgium,Belgium,BE,160.68,214.08,66.1,31.87,entsoe.eu,false,
2024-01-20 16:00:00,Belgium,Belgium,BE,162.2,211.74,66.83,32.77,entsoe.eu,false,
2024-01-20 17:00:00,Belgium,Belgium,BE,162.78,210.04,67.67,36.46,entsoe.eu,false,
2024-01-20 18:00:00,Belgium,Belgium,BE,157.76,208.39,66.97,36.18,entsoe.eu,false,
2024-01-20 19:00:00,Belgium,Belgium,BE,152.93,203.55,67.65,36.23,entsoe.eu,false,
2024-01-20 20:00:00,Belgium,Belgium,BE,139.52,187.11,70.67,38.52,entsoe.eu,false,
2024-01-20 21:00:00,Belgium,Belgium,BE,131.9,177.41,72.73,40.6,entsoe.eu,false,
2024-01-20 22:00:00,Belgium,Belgium,BE,124.03,168.32,73.77,41.77,entsoe.eu,false,
2024-01-20 23:00:00,Belgium,Belgium,BE,110.76,151.23,77.72,43.66,entsoe.eu,false,
2024-01-21 00:00:00,Belgium,Belgium,BE,105.31,144.05,79.18,44.87,entsoe.eu,false,
2024-01-21 01:00:00,Belgium,Belgium,BE,97.25,135.07,80.01,44.69,entsoe.eu,false,
2024-01-21 02:00:00,Belgium,Belgium,BE,86.37,122.11,82.0,44.05,entsoe.eu,false,
2024-01-21 03:00:00,Belgium,Belgium,BE,87.04,122.54,82.8,44.43,entsoe.eu,false,
2024-01-21 04:00:00,Belgium,Belgium,BE,90.24,126.26,82.28,45.53,entsoe.eu,false,
2024-01-21 05:00:00,Belgium,Belgium,BE,93.8,130.51,81.58,46.19,entsoe.eu,false,
2024-01-21 06:00:00,Belgium,Belgium,BE,95.06,131.95,81.44,46.59,entsoe.eu,false,
2024-01-21 07:00:00,Belgium,Belgium,BE,99.62,137.86,80.18,47.1,entsoe.eu,false,
2024-01-21 08:00:00,Belgium,Belgium,BE,98.59,134.98,81.18,49.6,entsoe.eu,false,
2024-01-21 09:00:00,Belgium,Belgium,BE,92.9,130.2,81.82,50.68,entsoe.eu,false,
2024-01-21 10:00:00,Belgium,Belgium,BE,87.28,124.27,82.76,51.89,entsoe.eu,false,
2024-01-21 11:00:00,Belgium,Belgium,BE,85.79,122.72,83.03,52.42,entsoe.eu,false,
2024-01-21 12:00:00,Belgium,Belgium,BE,85.87,122.59,83.01,50.7,entsoe.eu,false,
2024-01-21 13:00:00,Belgium,Belgium,BE,85.06,120.85,83.41,49.21,entsoe.eu,false,
2024-01-21 14:00:00,Belgium,Belgium,BE,87.93,123.91,82.89,48.4,entsoe.eu,false,
2024-01-21 15:00:00,Belgium,Belgium,BE,86.14,121.15,83.01,44.86,entsoe.eu,false,
2024-01-21 16:00:00,Belgium,Belgium,BE,87.71,118.39,84.33,46.76,entsoe.eu,false,
2024-01-21 17:00:00,Belgium,Belgium,BE,95.25,124.55,83.9,51.93,entsoe.eu,false,
2024-01-21 18:00:00,Belgium,Belgium,BE,97.58,127.58,83.39,52.23,entsoe.eu,false,
2024-01-21 19:00:00,Belgium,Belgium,BE,94.32,128.03,82.74,49.76,entsoe.eu,false,
2024-01-21 20:00:00,Belgium,Belgium,BE,89.45,124.66,82.67,48.61,entsoe.eu,false,
2024-01-21 21:00:00,Belgium,Belgium,BE,86.09,119.87,83.49,48.39,entsoe.eu,false,
2024-01-21 22:00:00,Belgium,Belgium,BE,89.2,124.43,82.49,47.38,entsoe.eu,false,
2024-01-21 23:00:00,Belgium,Belgium,BE,85.53,120.22,83.08,46.64,entsoe.eu,false,
2024-01-22 00:00:00,Belgium,Belgium,BE,86.18,121.38,82.61,45.37,entsoe.eu,false,
2024-01-22 01:00:00,Belgium,Belgium,BE,86.62,121.97,82.6,45.22,entsoe.eu,false,
2024-01-22 02:00:00,Belgium,Belgium,BE,81.45,116.17,83.06,42.89,entsoe.eu,false,
2024-01-22 03:00:00,Belgium,Belgium,BE,85.48,120.7,82.65,43.42,entsoe.eu,false,
2024-01-22 04:00:00,Belgium,Belgium,BE,84.44,119.5,82.69,41.89,entsoe.eu,false,
2024-01-22 05:00:00,Belgium,Belgium,BE,90.38,126.12,82.11,43.25,entsoe.eu,false,
2024-01-22 06:00:00,Belgium,Belgium,BE,98.3,133.13,81.43,45.96,entsoe.eu,false,
2024-01-22 07:00:00,Belgium,Belgium,BE,102.25,134.22,81.91,49.63,entsoe.eu,false,
2024-01-22 08:00:00,Belgium,Belgium,BE,97.58,129.42,82.36,48.85,entsoe.eu,false,
2024-01-22 09:00:00,Belgium,Belgium,BE,85.0,119.99,82.46,46.24,entsoe.eu,false,
2024-01-22 10:00:00,Belgium,Belgium,BE,81.73,116.39,83.28,47.4,entsoe.eu,false,
2024-01-22 11:00:00,Belgium,Belgium,BE,71.16,105.99,85.22,50.66,entsoe.eu,false,
2024-01-22 12:00:00,Belgium,Belgium,BE,68.52,103.01,85.7,51.64,entsoe.eu,false,
2024-01-22 13:00:00,Belgium,Belgium,BE,72.84,107.69,84.78,50.59,entsoe.eu,false,
2024-01-22 14:00:00,Belgium,Belgium,BE,74.89,109.03,84.5,46.34,entsoe.eu,false,
2024-01-22 15:00:00,Belgium,Belgium,BE,84.61,118.77,83.27,44.54,entsoe.eu,false,
2024-01-22 16:00:00,Belgium,Belgium,BE,97.95,130.54,81.99,46.99,entsoe.eu,false,
2024-01-22 17:00:00,Belgium,Belgium,BE,107.34,139.34,81.3,50.54,entsoe.eu,false,
